CMS Unit ID,AAT BroaderTerm,Broader Term - URIs,Primary Unit Identifier,Title
11213746,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.240.21,Comb (grooming tool)
11213591,fasteners,http://vocab.getty.edu/aat/300036363,317.241.1,Button (fastener)
11213681,fasteners,http://vocab.getty.edu/aat/300036363,317.241.2,Button (fastener)
11213682,fasteners,http://vocab.getty.edu/aat/300036363,317.241.3,Button (fastener)
11213464,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.241.5,Gunflint
11213683,fasteners,http://vocab.getty.edu/aat/300036363,317.244.1,Button (fastener)
11213684,fasteners,http://vocab.getty.edu/aat/300036363,317.244.2,Button (fastener)
11213465,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.244.3,Gunflint
11213419,fasteners,http://vocab.getty.edu/aat/300036363,317.247.1,Button (fastener)
11213685,fasteners,http://vocab.getty.edu/aat/300036363,317.247.2,Button (fastener)
11213773,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.247.8,Sherd
11213365,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.249.23,Strip (object genre)
11213593,fasteners,http://vocab.getty.edu/aat/300036363,317.251.1,Button (fastener)
11213686,fasteners,http://vocab.getty.edu/aat/300036363,317.251.2,Button (fastener)
11213489,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.251.3,Ball (bullet)
11213490,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.251.4,Ball (bullet)
11213477,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.251.5,Percussion cap
11213749,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.251.9,Brush (implement)
11213750,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.251.10,Toothbrush
11213391,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.251.11,Fragment
11385056,fasteners,http://vocab.getty.edu/aat/300036363,317.254.1,Button (fastener)
11385057,fasteners,http://vocab.getty.edu/aat/300036363,317.254.1,Button (fastener)
11213687,fasteners,http://vocab.getty.edu/aat/300036363,317.254.1,Button (fastener)
11213478,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.254.2,Percussion cap
11213491,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.257.1,Ball (bullet)
11213688,fasteners,http://vocab.getty.edu/aat/300036363,317.257.2,Button (fastener)
11213594,fasteners,http://vocab.getty.edu/aat/300036363,317.258.1,Button (fastener)
11213420,fasteners,http://vocab.getty.edu/aat/300036363,317.258.2,Button (fastener)
11213689,fasteners,http://vocab.getty.edu/aat/300036363,317.258.3,Button (fastener)
11213356,Costume (hierarchy name),http://vocab.getty.edu/aat/300209261,317.258.11,Epaulet
11213509,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.258.52,Fragment (object portion)
11213510,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.258.53,Fragment (object portion)
11213690,fasteners,http://vocab.getty.edu/aat/300036363,317.259.1,Button (fastener)
11213745,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.259.6,Handle
11213759,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.259.7,Brush (implement)
11213511,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.259.29,Strip (object genre)
11213366,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.259.32,Fragment (object portion)
11213691,fasteners,http://vocab.getty.edu/aat/300036363,317.260.2,Button (fastener)
11213421,fasteners,http://vocab.getty.edu/aat/300036363,317.260.3,Button (fastener)
11213595,fasteners,http://vocab.getty.edu/aat/300036363,317.260.4,Button (fastener)
11213692,fasteners,http://vocab.getty.edu/aat/300036363,317.260.5,Button (fastener)
10387029,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.260.13,Brush handle fragment
11213479,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.260.14,Percussion cap
10387376,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.263.1,"Toothbrush handle, bone"
11384485,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.263.2,Brush handle fragment
11213492,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.263.15,Ball (bullet)
11213467,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.263.16,Gunflint
11213422,fasteners,http://vocab.getty.edu/aat/300036363,317.264.1,Button (fastener)
11213732,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.264.2,Die (game piece)
11213403,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.278.11,Fragment (object portion)
11213468,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.279.2,Gunflint
11213693,fasteners,http://vocab.getty.edu/aat/300036363,317.279.3,Button (fastener)
11213694,fasteners,http://vocab.getty.edu/aat/300036363,317.285.1,Button (fastener)
11213768,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.290.9,Sherd
11213396,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.293.1,Bank (container)
11213596,fasteners,http://vocab.getty.edu/aat/300036363,317.297.1,Button (fastener)
11213556,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.299.1,Cartridge (ammunition)
11213423,fasteners,http://vocab.getty.edu/aat/300036363,317.300.17,Button (fastener)
11213424,fasteners,http://vocab.getty.edu/aat/300036363,317.304.2,Button (fastener)
11213597,fasteners,http://vocab.getty.edu/aat/300036363,317.305.1,Button (fastener)
11213598,fasteners,http://vocab.getty.edu/aat/300036363,317.306.1,Button (fastener)
11213695,fasteners,http://vocab.getty.edu/aat/300036363,317.307.1,Button (fastener)
11213696,fasteners,http://vocab.getty.edu/aat/300036363,317.317.1,Button (fastener)
11213558,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.318.1,Cartridge (ammunition)
11213404,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.322.9,Fragment (object portion)
11213697,fasteners,http://vocab.getty.edu/aat/300036363,317.323.1,Button (fastener)
11213512,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.323.69,Fragment (object portion)
11213698,fasteners,http://vocab.getty.edu/aat/300036363,317.324.2,Button (fastener)
11213531,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.324.3,Cartridge (ammunition)
11213699,fasteners,http://vocab.getty.edu/aat/300036363,317.326.1,Button (fastener)
11213700,fasteners,http://vocab.getty.edu/aat/300036363,317.326.9,Button (fastener)
10413790,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.329.1,Marble (game piece)
11213372,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.329.9,Fragment (object portion)
11213751,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.330.4,Toothbrush
11213559,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.341.1,Cartridge (ammunition)
11213702,fasteners,http://vocab.getty.edu/aat/300036363,317.341.2,Button (fastener)
11213425,fasteners,http://vocab.getty.edu/aat/300036363,317.346.1,Button (fastener)
11213367,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.350.9,Fragment (object portion)
11213392,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.352.10,Fragment
11213393,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.353.10,Fragment
11213765,Faunal material,,317.353.13,Remains
11213600,fasteners,http://vocab.getty.edu/aat/300036363,317.354.1,Button (fastener)
11213494,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.355.1,Ball (bullet)
11213368,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.358.39,Fragment (object portion)
11213703,fasteners,http://vocab.getty.edu/aat/300036363,317.359.1,Button (fastener)
11213766,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.361.7,Fragment (object portion)
11213735,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.362.1,Reed (aerophone component)
11213704,fasteners,http://vocab.getty.edu/aat/300036363,317.371.1,Button (fastener)
11213705,fasteners,http://vocab.getty.edu/aat/300036363,317.371.2,Button (fastener)
11213706,fasteners,http://vocab.getty.edu/aat/300036363,317.373.1,Button (fastener)
11213394,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.379.3,Fragment
11213601,fasteners,http://vocab.getty.edu/aat/300036363,317.380.1,Button (fastener)
11213513,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.380.22,Fragment (object portion)
11213602,fasteners,http://vocab.getty.edu/aat/300036363,317.381.1,Button (fastener)
11213733,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.382.2,Porcelain doll
11213532,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.383.2,Cartridge (ammunition)
11213707,fasteners,http://vocab.getty.edu/aat/300036363,317.384.1,Button (fastener)
11213369,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.384.89,Fragment (object portion)
11213426,fasteners,http://vocab.getty.edu/aat/300036363,317.385.1,Button (fastener)
11213708,fasteners,http://vocab.getty.edu/aat/300036363,317.389.7,Button (fastener)
11213533,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.389.15,Cartridge (ammunition)
11213405,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.389.20,Fragment (object portion)
11213370,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.390.15,Container (receptacle)
11213470,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.399.1,Gunflint
11213471,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.399.2,Gunflint
11213762,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.331A.2,Comb (grooming tool)
11213480,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.331A.3,Percussion cap
11213473,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.331A.4,Ball (bullet)
11213741,fasteners,http://vocab.getty.edu/aat/300036363,317.331A.5,Straight pin
11213599,fasteners,http://vocab.getty.edu/aat/300036363,317.331A.6,Button (fastener)
11213701,fasteners,http://vocab.getty.edu/aat/300036363,317.331A.6,Button (fastener)
11213525,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.331A.7,Minie ball
11213493,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.331A.8,Ball (bullet)
11213469,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.331A.11,Gunflint
11213611,fasteners,http://vocab.getty.edu/aat/300036363,317.49A.2,Button (fastener)
11213497,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.50A.10,Fragment (object portion)
11213498,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.52A.2,Fragment (object portion)
11213384,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.52B.7,Fragment (object portion)
11213720,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.6B.1,Marble (game piece)
10115950,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.367.2,Fragment
11213440,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Board (flat object)
11213442,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.146.9,Fragment (object portion)
11213443,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.286.1,Board (flat object)
10115942,hardware (components),http://vocab.getty.edu/aat/300033260,317.370.1,Strap hinge
11213441,hardware (components),http://vocab.getty.edu/aat/300033260,317.370.1,Hinge (hardware)
11213446,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Rod (object genre)
11213447,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Artifact (object genre)
11213448,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Artifact (object genre)
11213449,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Artifact (object genre)
11213444,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.37,Pipe (conduit)
11213445,fasteners,http://vocab.getty.edu/aat/300036363,317.133.15,Fastener
11213437,Furnishings (hierarchy name),http://vocab.getty.edu/aat/300037335,317,Table (support furniture)
11213438,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11213439,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Board (flat object)
11213434,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.144.5,Fragment (object portion)
11213430,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.248.1,Fragment (object portion)
11213433,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.249.3,Fragment (object portion)
11213436,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.288.1,Fragment (object portion)
11213432,Floral material,,317.363.1,Sample
11213431,Floral material,,317.366.1,Sample
11213435,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.395.1,Board (flat object)
10116012,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.21.1,Token
10116010,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.35.1,Chinese coin
10116008,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.44.1.,Dime
10116007,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.157.1,Cent
10116003,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.205.1,Cent
10116013,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.207.1,Mexican coin
10116004,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.221.1,Cent
10116002,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.233.1,Real
10116011,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.238.6,Coin
10116009,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.243.1,Chinese coin
10116005,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.269.1,Five-cent piece
10116006,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.276.1,Five-cent piece
10116001,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.429.6,Cent
11156294,Exchange Media (hierarchy name),http://vocab.getty.edu/aat/300037221,317.436.1,Coin
11209681,architectural elements,http://vocab.getty.edu/aat/300000885,317.367.1,Tread
11211487,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11211530,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11211561,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11211594,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Sample
11211595,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Sample
11211633,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317,Fork (flatware)
11211639,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317,Utensil
11211659,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Dowel
11211531,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.2.11,Sample
